,Tracked,0.1749001,0.0754109,2.034153,1073.149,509.3744,Tracked,0.1760814,0.3792702,2.045259,1071.936,353.1075,Tracked,0.1762061,0.670735,2.044374,1070.915,202.9859,Tracked,0.1588394,0.8172333,2.051138,1061.058,128.9812,Tracked,0.0229323,0.5398783,2.08101,991.8403,275.6504,Tracked,-0.0264339,0.3551098,2.046516,967.7017,366.2811,Tracked,-0.04803487,0.521107,1.95591,956.0226,268.4765,Tracked,-0.04848948,0.5326334,1.962456,955.7324,263.2263,Tracked,0.3438137,0.5573747,2.017247,1160.274,257.0294,Tracked,0.3897155,0.3150973,1.965916,1191.212,378.8785,Tracked,0.3777328,0.1182284,1.909261,1192.506,482.3784,Tracked,0.3609426,0.05495276,1.909913,1183.467,517.3551,Tracked,0.09823465,0.07145518,2.017821,1034.074,511.4075,Tracked,0.1029827,-0.2492671,2.114562,1034.002,673.2889,Tracked,0.1110003,-0.5909317,2.138831,1038.326,841.1864,Tracked,0.09271854,-0.6770428,2.038485,1033.287,900.6633,Tracked,0.2453884,0.07665795,1.97818,1114.013,507.3199,Tracked,0.2780076,-0.2516338,2.041134,1127.303,678.2205,Tracked,0.2800401,-0.6038721,2.071315,1127.31,856.5371,Tracked,0.2580925,-0.6862688,1.97075,1124.726,916.8805,Tracked,0.1763505,0.5995563,2.046692,1071.136,239.9757,Tracked,-0.03595321,0.5876684,1.932678,962.3695,228.7934,Tracked,0.02537185,0.5011095,2.026,994.2485,288.3749,Tracked,0.3512426,-0.03529054,1.907304,1178.842,567.2135,Tracked,0.3207062,0.05851245,1.888214,1163.647,515.1614

,Tracked,0.1744821,0.07554646,2.033987,1072.941,509.3024,Tracked,0.175729,0.3792888,2.044878,1071.776,353.0626,Tracked,0.1758995,0.6705989,2.043717,1070.795,202.9456,Tracked,0.1583813,0.8170068,2.050388,1060.863,128.9449,Tracked,0.02314116,0.5416803,2.082608,991.9113,274.9483,Tracked,-0.02347043,0.3392298,2.064306,969.1631,375.9519,Tracked,-0.04798118,0.5186227,1.957276,956.0602,270.0091,Tracked,-0.0492838,0.5322919,1.96425,955.3069,263.6726,Tracked,0.3437358,0.5572746,2.016734,1160.286,257.0077,Tracked,0.3895973,0.3152797,1.965384,1191.212,378.7354,Tracked,0.3775498,0.1185557,1.908752,1192.467,482.1807,Tracked,0.360608,0.05337723,1.909325,1183.36,518.2159,Tracked,0.09792653,0.07161084,2.017654,1033.919,511.3242,Tracked,0.1029497,-0.2492219,2.114501,1033.988,673.27,Tracked,0.1110127,-0.590535,2.138886,1038.328,840.9817,Tracked,0.09256997,-0.6755382,2.039318,1033.172,899.7342,Tracked,0.2448588,0.07676633,1.978032,1113.742,507.261,Tracked,0.2780281,-0.2519206,2.041077,1127.32,678.3726,Tracked,0.2799348,-0.6039948,2.07128,1127.26,856.6059,Tracked,0.2580895,-0.6863708,1.970423,1124.753,916.997,Tracked,0.1760314,0.5994652,2.04611,1071.006,239.9355,Tracked,-0.04594971,0.5853437,1.930708,956.929,229.7611,Tracked,-0.01686651,0.5647397,1.940667,972.791,242.5059,Tracked,0.3503819,-0.03485319,1.90509,1178.624,566.996,Tracked,0.3349064,0.07026792,1.869334,1173.69,508.1387

,Tracked,0.1740879,0.0755764,2.034063,1072.732,509.2899,Tracked,0.175594,0.3792707,2.044783,1071.712,353.0632,Tracked,0.1758825,0.6705207,2.04342,1070.803,202.9356,Tracked,0.1581562,0.8167697,2.049928,1060.772,128.973,Tracked,0.02322096,0.5439219,2.08389,991.921,273.9839,Tracked,-0.02518694,0.3478956,2.057836,968.297,370.976,Tracked,-0.04908907,0.5180563,1.957908,955.4655,270.407,Tracked,-0.05027317,0.531607,1.965319,954.7787,264.1977,Tracked,0.3436446,0.5573606,2.016465,1160.266,256.9241,Tracked,0.3894738,0.3149351,1.965039,1191.189,378.8904,Tracked,0.3772999,0.1183553,1.908576,1192.352,482.2861,Tracked,0.3603065,0.05302546,1.909159,1183.215,518.4084,Tracked,0.09762957,0.07174256,2.017751,1033.76,511.2583,Tracked,0.1027707,-0.2492626,2.114531,1033.897,673.2894,Tracked,0.1110097,-0.5905337,2.138893,1038.327,840.9801,Tracked,0.09272606,-0.67452,2.040253,1033.213,899.0406,Tracked,0.2443332,0.07667309,1.9781,1113.458,507.3141,Tracked,0.2774225,-0.2513153,2.040723,1127.035,678.0841,Tracked,0.2800082,-0.6035101,2.071225,1127.299,856.365,Tracked,0.2580473,-0.6863792,1.970276,1124.744,917.0293,Tracked,0.1759797,0.5994078,2.045881,1070.992,239.9305,Tracked,-0.0412443,0.5869432,1.931492,959.4898,229.006,Tracked,0.01504088,0.5115457,2.033666,988.7105,283.9816,Tracked,0.3495509,-0.03573252,1.905273,1178.148,567.4843,Tracked,0.3334083,0.06665006,1.868,1173.019,510.1554

,Tracked,0.1733017,0.07569052,2.034111,1072.322,509.2346,Tracked,0.1753757,0.3792902,2.044616,1071.609,353.0378,Tracked,0.1759326,0.6704838,2.043016,1070.852,202.886,Tracked,0.1580291,0.8166132,2.04958,1060.725,128.9824,Tracked,0.02372264,0.5454792,2.084726,992.154,273.3063,Tracked,-0.02605509,0.3558524,2.049626,967.8749,366.1755,Tracked,-0.04970655,0.5205953,1.956991,955.1235,268.9116,Tracked,-0.05196132,0.5328855,1.963314,953.8672,263.2254,Tracked,0.3435728,0.5573888,2.016345,1160.24,256.8923,Tracked,0.3893095,0.3148481,1.964797,1191.13,378.9166,Tracked,0.3769943,0.1180532,1.908395,1192.207,482.4476,Tracked,0.3599775,0.05246072,1.9103,1182.901,518.7394,Tracked,0.09695492,0.07207953,2.017821,1033.403,511.0861,Tracked,0.1025619,-0.2489197,2.114574,1033.79,673.1162,Tracked,0.1110098,-0.5905325,2.1389,1038.326,840.9787,Tracked,0.09258176,-0.6739789,2.040334,1033.133,898.745,Tracked,0.2434026,0.07655131,1.978142,1112.959,507.3834,Tracked,0.2772882,-0.2512655,2.04065,1126.971,678.0634,Tracked,0.2799097,-0.6036198,2.071196,1127.252,856.426,Tracked,0.2580167,-0.6864146,1.970259,1124.729,917.0518,Tracked,0.1759552,0.5993882,2.045562,1070.998,239.8926,Tracked,-0.04418272,0.5863762,1.92923,957.8918,228.948,Tracked,-0.0176143,0.5682746,1.925667,972.5059,238.1873,Tracked,0.3509997,-0.03623526,1.905184,1178.961,567.7574,Tracked,0.3227653,0.04615773,1.886026,1165.094,522.0158

,Tracked,0.1730471,0.07571209,2.034179,1072.186,509.2257,Tracked,0.1751957,0.3793054,2.044536,1071.521,353.0228,Tracked,0.1758086,0.6704924,2.042798,1070.801,202.845,Tracked,0.157886,0.8164664,2.049339,1060.665,129.0087,Tracked,0.02373449,0.5463362,2.085224,992.1482,272.9392,Tracked,-0.02606646,0.3558798,2.049646,967.8689,366.1632,Tracked,-0.0504347,0.5207635,1.957527,954.7308,268.8995,Tracked,-0.05223501,0.5317444,1.965051,953.7257,264.0905,Tracked,0.3433008,0.5573902,2.015944,1160.139,256.8343,Tracked,0.3891549,0.3144715,1.964386,1191.099,379.0832,Tracked,0.37687,0.1180819,1.908217,1192.161,482.4259,Tracked,0.35977,0.05329605,1.909418,1182.888,518.2653,Tracked,0.09676015,0.07209916,2.017936,1033.297,511.0787,Tracked,0.1025211,-0.2489678,2.114589,1033.77,673.1396,Tracked,0.1110161,-0.5905057,2.138913,1038.329,840.9634,Tracked,0.09282844,-0.6759061,2.03924,1033.31,899.9384,Tracked,0.2430941,0.07658006,1.978163,1112.793,507.3697,Tracked,0.2772301,-0.2512574,2.040602,1126.945,678.0625,Tracked,0.2798972,-0.6036184,2.071188,1127.246,856.4266,Tracked,0.2580391,-0.6866538,1.970063,1124.759,917.2177,Tracked,0.1758191,0.599398,2.045379,1070.938,239.8602,Tracked,-0.03875796,0.5876345,1.931246,960.8446,228.5817,Tracked,-0.0171738,0.5681651,1.925812,972.746,238.2695,Tracked,0.3527737,-0.03628157,1.907279,1179.694,567.7554,Tracked,0.3266087,0.04526642,1.884146,1167.454,522.4722

