,Tracked,0.1710016,0.09687874,1.938881,1076.737,495.7668,Tracked,0.1838941,0.4181829,1.950751,1081.642,322.609,Tracked,0.1948522,0.7247751,1.95041,1086.308,157.126,Tracked,0.1893575,0.8569029,1.924982,1084.477,79.69948,Tracked,0.01867276,0.6036245,1.947348,991.8068,222.4346,Tracked,-0.1497191,0.4777451,1.888153,899.4126,282.901,Tracked,-0.1521877,0.6751359,1.81286,894.8964,157.0708,Tracked,-0.1524629,0.7560282,1.799155,893.9523,106.6664,Tracked,0.3530709,0.5860066,1.914943,1176.157,225.7124,Tracked,0.3840057,0.3308321,1.931439,1192.239,367.2978,Tracked,0.3867804,0.08634629,1.841623,1206.532,498.1254,Tracked,0.3718502,0.02067764,1.831481,1199.665,535.6694,Tracked,0.091019,0.09600271,1.906438,1034.596,495.6562,Tracked,0.08502999,-0.2774237,1.971859,1030.213,697.4756,Tracked,0.1119273,-0.632301,2.024675,1043.676,879.4441,Tracked,0.08638285,-0.7028751,1.949935,1033.516,930.8643,Tracked,0.2443798,0.09406556,1.896349,1120.226,495.8497,Tracked,0.2826961,-0.2854828,1.911803,1141.691,705.6592,Tracked,0.2908719,-0.6336327,1.986527,1140.565,885.5771,Tracked,0.290165,-0.7045801,1.906759,1148.29,939.3348,Tracked,0.1924111,0.6500955,1.952598,1085.157,197.8215,Tracked,-0.1348634,0.8050588,1.779976,903.5181,72.7993,Tracked,-0.09691125,0.7740477,1.77375,926.0216,89.49392,Tracked,0.3878817,-0.05099058,1.808653,1212.431,577.1958,Tracked,0.321354,0.008521017,1.809274,1173.35,542.7944

,Tracked,0.1710751,0.09680077,1.938312,1076.813,495.7933,Tracked,0.1837646,0.4181157,1.950338,1081.599,322.5977,Tracked,0.1945968,0.7247272,1.950147,1086.189,157.0997,Tracked,0.1883308,0.8563735,1.924026,1083.983,79.75804,Tracked,0.01834136,0.6033679,1.946996,991.6352,222.5153,Tracked,-0.1498513,0.477156,1.887966,899.3353,283.2039,Tracked,-0.1527562,0.6744677,1.811771,894.5317,157.2251,Tracked,-0.1525205,0.7558758,1.79667,893.8344,106.1434,Tracked,0.3529066,0.5861574,1.914579,1176.108,225.5687,Tracked,0.3841509,0.3301404,1.931604,1192.301,367.6895,Tracked,0.3871738,0.08361021,1.843795,1206.474,499.7464,Tracked,0.3738105,0.02074233,1.834786,1200.349,535.6484,Tracked,0.09110175,0.09589963,1.906113,1034.656,495.7037,Tracked,0.08516619,-0.2769311,1.971084,1030.313,697.2688,Tracked,0.1119264,-0.6321437,2.024503,1043.682,879.3896,Tracked,0.08633048,-0.7030419,1.950186,1033.478,930.9065,Tracked,0.2444246,0.09403462,1.895527,1120.323,495.8437,Tracked,0.2825959,-0.2856053,1.911324,1141.683,705.7667,Tracked,0.2906449,-0.6328782,1.98601,1140.489,885.2622,Tracked,0.2902871,-0.7041799,1.906665,1148.366,939.1298,Tracked,0.1921806,0.6500411,1.952297,1085.053,197.7972,Tracked,-0.1356964,0.8065369,1.778856,902.9857,71.62379,Tracked,-0.09589735,0.7745999,1.777858,926.6876,90.22742,Tracked,0.3894256,-0.05195297,1.812684,1212.76,577.6866,Tracked,0.3214074,0.01885107,1.808852,1173.382,536.7741

,Tracked,0.1712982,0.09680785,1.938044,1076.951,495.7813,Tracked,0.1837754,0.4181129,1.950124,1081.619,322.5743,Tracked,0.1944619,0.7247263,1.949954,1086.129,157.0618,Tracked,0.1876096,0.8561037,1.923616,1083.618,79.8074,Tracked,0.01793788,0.6030735,1.946669,991.424,222.6207,Tracked,-0.1500823,0.4765735,1.887789,899.2031,283.5049,Tracked,-0.1531565,0.6748491,1.81087,894.2669,156.809,Tracked,-0.1521653,0.7567368,1.795786,894.0096,105.4186,Tracked,0.3528168,0.5862541,1.914408,1176.078,225.487,Tracked,0.3843752,0.3295982,1.932119,1192.363,368.0322,Tracked,0.3893,0.08172485,1.848318,1207.078,500.9327,Tracked,0.3760248,0.02005658,1.841277,1200.754,536.0793,Tracked,0.09134388,0.09584362,1.905863,1034.8,495.7267,Tracked,0.08516058,-0.2769254,1.971003,1030.313,697.2719,Tracked,0.1119432,-0.6321627,2.024493,1043.692,879.4011,Tracked,0.0865683,-0.7030709,1.949802,1033.623,930.9965,Tracked,0.2446176,0.09409641,1.895273,1120.452,495.8015,Tracked,0.2826215,-0.2857226,1.911079,1141.721,705.8515,Tracked,0.2906079,-0.6329417,1.985887,1140.481,885.3173,Tracked,0.2902433,-0.7044646,1.906716,1148.338,939.2786,Tracked,0.1920815,0.6500382,1.952099,1085.013,197.7635,Tracked,-0.1334444,0.8069351,1.778541,904.3099,71.29864,Tracked,-0.09695546,0.7767303,1.772789,925.9683,87.64851,Tracked,0.3889564,-0.05372406,1.820768,1211.355,578.5873,Tracked,0.3238339,0.02868257,1.812453,1174.311,531.0724

,Tracked,0.1714339,0.09676812,1.937827,1077.039,495.7964,Tracked,0.1837382,0.4181064,1.949865,1081.615,322.548,Tracked,0.1942324,0.7247704,1.949634,1086.026,156.9742,Tracked,0.1870768,0.8560382,1.922725,1083.386,79.62689,Tracked,0.01772278,0.602945,1.946333,991.3143,222.6346,Tracked,-0.1501437,0.4762272,1.887474,899.1606,283.6541,Tracked,-0.1535213,0.6751948,1.80976,894.0156,156.3676,Tracked,-0.1519452,0.7578557,1.795553,894.1262,104.7031,Tracked,0.3527434,0.5862462,1.914165,1176.066,225.4504,Tracked,0.3846313,0.3286531,1.933028,1192.395,368.6305,Tracked,0.3908416,0.08099587,1.851683,1207.5,501.4287,Tracked,0.3770565,0.01879318,1.845155,1200.833,536.8239,Tracked,0.0914734,0.09578255,1.905747,1034.877,495.7568,Tracked,0.0851658,-0.276875,1.970917,1030.319,697.2513,Tracked,0.1119563,-0.6321723,2.024544,1043.696,879.3978,Tracked,0.08746454,-0.7036319,1.950221,1034.094,931.2156,Tracked,0.2447505,0.09408525,1.894949,1120.554,495.7981,Tracked,0.2826072,-0.285659,1.910745,1141.746,705.8439,Tracked,0.2903866,-0.632838,1.98572,1140.378,885.2911,Tracked,0.2902851,-0.7045933,1.906775,1148.355,939.338,Tracked,0.1919028,0.6500663,1.951793,1084.937,197.6938,Tracked,-0.1350347,0.8077319,1.775626,903.2788,70.04285,Tracked,-0.09685946,0.7769238,1.775697,926.0722,88.29008,Tracked,0.3899655,-0.05801037,1.823472,1211.579,581.0178,Tracked,0.3232442,0.006426765,1.812549,1174.064,544.0156

,Tracked,0.1716723,0.09677986,1.937475,1077.19,495.7794,Tracked,0.1837321,0.4180472,1.949193,1081.656,322.502,Tracked,0.1938737,0.7246164,1.948537,1085.907,156.8376,Tracked,0.1863852,0.8559102,1.921969,1083.058,79.51392,Tracked,0.01751355,0.6027063,1.94588,991.2104,222.6883,Tracked,-0.1512716,0.4782431,1.884404,898.4303,282.0973,Tracked,-0.1536323,0.6754869,1.808656,893.9124,155.9577,Tracked,-0.1508435,0.7579504,1.793266,894.6962,104.0777,Tracked,0.3527688,0.586323,1.913811,1176.12,225.3485,Tracked,0.3850438,0.3280827,1.933859,1192.52,369.0167,Tracked,0.392421,0.07895664,1.85437,1208.041,502.6495,Tracked,0.378645,0.01844584,1.847801,1201.388,537.0331,Tracked,0.09166705,0.09572659,1.905585,1034.991,495.7825,Tracked,0.0851295,-0.276791,1.97074,1030.306,697.2197,Tracked,0.1121974,-0.6330988,2.024612,1043.823,879.8723,Tracked,0.08721279,-0.7047474,1.950749,1033.941,931.7227,Tracked,0.2450273,0.09419641,1.894361,1120.759,495.7187,Tracked,0.2825951,-0.2857194,1.910462,1141.767,705.9006,Tracked,0.2903916,-0.6330561,1.985479,1140.405,885.4491,Tracked,0.2903044,-0.7049333,1.906548,1148.391,939.5747,Tracked,0.1916393,0.6499369,1.950804,1084.861,197.5863,Tracked,-0.133479,0.8098552,1.773193,904.1238,68.11807,Tracked,-0.09619281,0.7772021,1.770522,926.3829,86.77467,Tracked,0.3905089,-0.05676445,1.826939,1211.4,580.2359,Tracked,0.3231404,0.01349493,1.811052,1174.151,539.8987

,Tracked,0.1719818,0.09683549,1.937173,1077.377,495.7396,Tracked,0.1837453,0.4179897,1.94843,1081.713,322.4445,Tracked,0.1934898,0.7244235,1.94715,1085.794,156.6636,Tracked,0.1855679,0.8556364,1.920498,1082.71,79.306,Tracked,0.01706099,0.6030529,1.945296,990.975,222.4037,Tracked,-0.1513102,0.4781971,1.883335,898.3768,281.9715,Tracked,-0.1536617,0.6760417,1.806901,893.8337,155.2517,Tracked,-0.149528,0.7590652,1.791549,895.4082,102.9916,Tracked,0.3523974,0.5864908,1.912749,1176.038,225.0778,Tracked,0.3861368,0.3269214,1.935843,1192.876,369.8281,Tracked,0.3968568,0.08447166,1.863477,1209.284,499.7426,Tracked,0.3831936,0.01774284,1.854587,1203.072,537.4583,Tracked,0.09210169,0.09574526,1.905335,1035.242,495.7634,Tracked,0.08516508,-0.276699,1.970515,1030.334,697.187,Tracked,0.1121824,-0.6331946,2.024498,1043.821,879.9414,Tracked,0.08655861,-0.704722,1.950284,1033.605,931.8043,Tracked,0.2452105,0.09426862,1.894048,1120.887,495.669,Tracked,0.2825406,-0.2859881,1.910132,1141.771,706.0767,Tracked,0.2905312,-0.6338741,1.986023,1140.432,885.7939,Tracked,0.2902596,-0.7053902,1.906009,1148.423,939.9414,Tracked,0.1913629,0.6497788,1.949577,1084.794,197.4514,Tracked,-0.1334262,0.8104153,1.773436,904.1597,67.85075,Tracked,-0.09348765,0.7783189,1.769463,927.9722,85.8265,Tracked,0.390967,-0.05763256,1.835522,1210.47,580.5872,Tracked,0.3267717,0.01553565,1.815022,1175.768,538.7189

,Tracked,0.1722085,0.09693087,1.936957,1077.514,495.6809,Tracked,0.1838558,0.4179572,1.947994,1081.801,322.411,Tracked,0.193493,0.724227,1.946475,1085.841,156.6341,Tracked,0.1850169,0.8549485,1.9193,1082.491,79.39156,Tracked,0.01674819,0.6029615,1.944849,990.8142,222.3791,Tracked,-0.1513477,0.477686,1.882983,898.347,282.2078,Tracked,-0.153806,0.6762288,1.805811,893.7116,154.905,Tracked,-0.1494825,0.7603655,1.790151,895.383,101.8766,Tracked,0.3523906,0.5865963,1.912574,1176.053,224.9903,Tracked,0.3863434,0.3266133,1.937086,1192.837,370.1095,Tracked,0.3976124,0.08298474,1.864224,1209.616,500.5993,Tracked,0.3838218,0.0157441,1.853705,1203.556,538.5863,Tracked,0.09236035,0.09578383,1.90514,1035.393,495.7356,Tracked,0.08525092,-0.2766296,1.97037,1030.385,697.1602,Tracked,0.1121475,-0.6332039,2.024555,1043.8,879.9372,Tracked,0.08661927,-0.7046545,1.949895,1033.654,931.8438,Tracked,0.245395,0.09440849,1.893838,1121.008,495.5845,Tracked,0.2826314,-0.2864893,1.910014,1141.834,706.3635,Tracked,0.2904271,-0.6341975,1.986697,1140.315,885.853,Tracked,0.2902718,-0.7052349,1.905646,1148.466,939.9292,Tracked,0.1913902,0.6496265,1.948961,1084.85,197.4225,Tracked,-0.1318719,0.8112054,1.773618,905.0858,67.42747,Tracked,-0.09426075,0.7755578,1.770446,927.5386,87.73032,Tracked,0.3952108,-0.05995272,1.829448,1213.77,582.0108,Tracked,0.3290493,0.01278844,1.815552,1177.037,540.3071

,Tracked,0.1726593,0.09697736,1.936709,1077.775,495.6471,Tracked,0.1840085,0.4178918,1.947446,1081.919,322.3821,Tracked,0.1933343,0.7240194,1.945471,1085.824,156.5443,Tracked,0.184629,0.8544532,1.918361,1082.342,79.43437,Tracked,0.0166283,0.6029386,1.944536,990.7551,222.3393,Tracked,-0.1511645,0.4774071,1.882245,898.4285,282.2589,Tracked,-0.1537791,0.6764306,1.804514,893.6823,154.5034,Tracked,-0.1489733,0.7612231,1.789301,895.6512,101.1573,Tracked,0.3524336,0.5867321,1.912403,1176.096,224.8866,Tracked,0.3866364,0.3263482,1.93778,1192.912,370.3163,Tracked,0.3982543,0.0817046,1.865643,1209.791,501.3561,Tracked,0.3845806,0.01741611,1.856161,1203.65,537.6481,Tracked,0.0928324,0.09575527,1.904914,1035.664,495.7433,Tracked,0.08534376,-0.276757,1.970122,1030.445,697.2469,Tracked,0.1121396,-0.6330079,2.024381,1043.802,879.8627,Tracked,0.08628895,-0.7045126,1.949801,1033.477,931.7867,Tracked,0.2458078,0.09451876,1.893596,1121.258,495.5147,Tracked,0.2825974,-0.2864255,1.909915,1141.825,706.3365,Tracked,0.2903633,-0.6343543,1.987028,1140.251,885.881,Tracked,0.2903294,-0.7052829,1.905614,1148.501,939.9625,Tracked,0.1913175,0.6494581,1.948081,1084.87,197.3551,Tracked,-0.131596,0.81407,1.774074,905.2505,65.84713,Tracked,-0.09724663,0.7650545,1.786615,926.0709,98.11572,Tracked,0.3929507,-0.05691438,1.839409,1211.062,580.1008,Tracked,0.3294891,0.01621138,1.819779,1176.76,538.3434

,Tracked,0.1728782,0.0970854,1.936538,1077.904,495.5826,Tracked,0.1841221,0.4179089,1.947093,1082.004,322.3316,Tracked,0.1933657,0.7239442,1.944966,1085.875,156.483,Tracked,0.184185,0.8544635,1.917076,1082.184,79.11484,Tracked,0.01656728,0.60292,1.944282,990.7268,222.3068,Tracked,-0.1509588,0.477228,1.881459,898.5209,282.247,Tracked,-0.1533222,0.6777903,1.802845,893.8875,153.3415,Tracked,-0.1480756,0.7637801,1.787637,896.1151,99.22932,Tracked,0.3524918,0.5870592,1.912078,1176.164,224.6516,Tracked,0.3870089,0.3260676,1.938557,1193.021,370.539,Tracked,0.3990664,0.08190676,1.86633,1210.154,501.2565,Tracked,0.3867988,0.0172179,1.85608,1204.919,537.7512,Tracked,0.09303784,0.0957853,1.904908,1035.778,495.7256,Tracked,0.08528221,-0.2766942,1.969925,1030.419,697.2283,Tracked,0.1120986,-0.6330381,2.024371,1043.782,879.8805,Tracked,0.08615737,-0.7045023,1.949552,1033.416,931.8309,Tracked,0.2460654,0.09475722,1.893157,1121.439,495.3686,Tracked,0.2825873,-0.2864074,1.909891,1141.822,706.3285,Tracked,0.2903177,-0.6345007,1.987199,1140.211,885.9305,Tracked,0.2903904,-0.7053732,1.905522,1148.545,940.0316,Tracked,0.1913651,0.6494059,1.947609,1084.927,197.2979,Tracked,-0.1330211,0.8182532,1.771343,904.3079,62.61174,Tracked,-0.09276838,0.7848849,1.762053,928.2601,79.94474,Tracked,0.3923286,-0.05484369,1.835423,1211.25,578.9811,Tracked,0.335534,0.03281738,1.823568,1179.71,528.7451

,Tracked,0.1731523,0.09712899,1.936154,1078.077,495.5473,Tracked,0.1842132,0.417793,1.946433,1082.096,322.3171,Tracked,0.1932674,0.7236506,1.944087,1085.882,156.4649,Tracked,0.1838406,0.8540542,1.916113,1082.061,79.10449,Tracked,0.01638139,0.602851,1.943884,990.6336,222.2778,Tracked,-0.154568,0.446953,1.8735,896.3591,298.1567,Tracked,-0.1523584,0.6799952,1.799307,894.3234,151.2683,Tracked,-0.1470293,0.7671217,1.783113,896.5706,96.10765,Tracked,0.3525424,0.5872506,1.911711,1176.234,224.4839,Tracked,0.3871789,0.3260396,1.938917,1193.069,370.5866,Tracked,0.3990865,0.08184629,1.866297,1210.17,501.2897,Tracked,0.3860062,0.01738057,1.85253,1204.946,537.6402,Tracked,0.09326331,0.09576544,1.904763,1035.909,495.7317,Tracked,0.08533783,-0.2766707,1.969759,1030.455,697.2278,Tracked,0.1121149,-0.6330999,2.024445,1043.787,879.9007,Tracked,0.08631748,-0.7044565,1.949056,1033.523,931.903,Tracked,0.2463665,0.09488568,1.892463,1121.667,495.2763,Tracked,0.2826082,-0.2863956,1.909725,1141.849,706.3355,Tracked,0.2903003,-0.6339488,1.985994,1140.312,885.8401,Tracked,0.2903891,-0.7052432,1.904824,1148.615,940.1028,Tracked,0.1913099,0.6491565,1.946778,1084.954,197.2828,Tracked,-0.1286858,0.822266,1.769811,906.8294,59.78957,Tracked,-0.09316161,0.783219,1.759947,927.9997,80.3821,Tracked,0.3916574,-0.05465178,1.83005,1211.615,578.961,Tracked,0.3353956,-0.003757734,1.817318,1180.577,549.8851

,Tracked,0.1733479,0.09720996,1.93586,1078.202,495.4943,Tracked,0.1841716,0.4177607,1.94603,1082.1,322.2878,Tracked,0.1929811,0.7235024,1.94359,1085.761,156.4455,Tracked,0.1835532,0.8540221,1.915779,1081.925,79.04059,Tracked,0.01614435,0.6029774,1.94352,990.5112,222.1488,Tracked,-0.1555062,0.4469684,1.872461,895.7974,298.0116,Tracked,-0.1514934,0.6822515,1.796685,894.7337,149.3611,Tracked,-0.1454656,0.7716552,1.781475,897.4238,93.00278,Tracked,0.3526497,0.5873867,1.911517,1176.314,224.3759,Tracked,0.3873506,0.3260356,1.939377,1193.105,370.6305,Tracked,0.3992388,0.08175536,1.866364,1210.247,501.3422,Tracked,0.3862351,0.01814418,1.851915,1205.155,537.201,Tracked,0.09343066,0.09579125,1.904579,1036.009,495.7115,Tracked,0.08542146,-0.2764548,1.969291,1030.517,697.1467,Tracked,0.11214,-0.6330415,2.024324,1043.805,879.8897,Tracked,0.08610724,-0.7043674,1.948755,1033.42,931.9148,Tracked,0.2465661,0.09501307,1.892096,1121.809,495.1941,Tracked,0.282627,-0.2864265,1.909575,1141.875,706.365,Tracked,0.2902014,-0.6340312,1.985752,1140.283,885.926,Tracked,0.2904827,-0.7055384,1.904762,1148.674,940.2802,Tracked,0.1910848,0.649038,1.9463,1084.865,197.2614,Tracked,-0.1291592,0.8266548,1.769317,906.5156,57.03614,Tracked,-0.09073855,0.7829392,1.763989,929.5107,81.61975,Tracked,0.3917246,-0.05453929,1.832918,1211.252,578.8493,Tracked,0.3352138,0.02198592,1.821718,1179.804,534.9907

